provider_id,parent_account_id,provider_sales_id,vendor_name,country_code,business_segment_v2,provider_name,city_name,account_management_segment,gmv_eur,orders_n,provider_cm_l2_pct_gmv,country_cm_l2_pct_gmv,cm_l2_pp_above_country
174296,130041,100005053374,Іж як вдома(пекарня Завиванець),ua,SMB (AM Segment),"Їж вдома, як в ресторані",Kharkiv,Missing AM Segment Trait,1454.920509338379,97.0,12.898874477494918,2.3596736654725854,10.539200812022333
91109,62401,75860360116,Samurai Sushi,ua,SMB (AM Segment),Самурай суші,Cherkasy,Missing AM Segment Trait,1447.5945205688477,69.0,4.268070557280312,2.3596736654725854,1.908396891807727
69603,46635,77062950007,WOK.SushiPoint,ua,SMB (AM Segment),WOK.SushiPoint Леся Курбаса,Kyiv,Gold (AM Segment),1447.5938186645508,58.0,13.108799796828293,2.3596736654725854,10.749126131355709
161565,120815,50005883286,BEER&BLUES ART PUB Vinnytsia,ua,SMB (AM Segment),Beer&Blues art pub,Vinnytsia,Missing AM Segment Trait,1444.545051574707,59.0,16.02883317334111,2.3596736654725854,13.669159507868525
17509,12680,,FastFoodPODVAL,ua,SMB (AM Segment),FastFoodPODVAL,Kyiv,Bronze (AM Segment),1436.4409294128418,84.0,9.656733177318502,2.3596736654725854,7.297059511845917
51571,35547,77049010007,Whai Thai,ua,SMB (AM Segment),Whai Thai,Kyiv,Silver (AM Segment),1422.7864227294922,59.0,20.46248047496083,2.3596736654725854,18.102806809488246
149611,25921,50006404504,Black Food Шаурма,ua,SMB (AM Segment),BLACK FOOD Шаурма бульвар Слави,Dnipro,Missing AM Segment Trait,1419.527473449707,137.0,5.147665035604988,2.3596736654725854,2.787991370132403
117706,47898,50005875482,115 Kitchen&Bar,ua,SMB (AM Segment),115 Kitchen&Bar вул. Вадима Гетьмана,Kyiv,Missing AM Segment Trait,1418.955234527588,65.0,11.53034722628523,2.3596736654725854,9.170673560812645
118905,85622,100005023262,YISTETYKA VARSHAVSKYI Kyiv,ua,SMB (AM Segment),Їстетика Варшавський,Kyiv,Missing AM Segment Trait,1417.5724411010742,61.0,23.36591739076954,2.3596736654725854,21.006243725296954
180492,135066,50006680414,RESTAURANT AZNAVOUR Ivano-Frankivsk,ua,SMB (AM Segment),Ресторан Aznavour,Ivano-Frankivsk,Missing AM Segment Trait,1415.1494598388672,111.0,11.908287434657632,2.3596736654725854,9.548613769185046
40617,28102,6081339,Рестобар Fresh,ua,SMB (AM Segment),Рестобар Fresh,Lviv,Silver (AM Segment),1414.87601852417,92.0,16.87898267554816,2.3596736654725854,14.519309010075574
89185,60900,77077070007,WEST Drive,ua,SMB (AM Segment),WEST Drive,Boryspil,Missing AM Segment Trait,1414.6159744262695,98.0,6.145606538240695,2.3596736654725854,3.785932872768109
164713,49423,100005049058,SHASHLIKE,ua,SMB (AM Segment),SHASHLIKE,Lviv,Missing AM Segment Trait,1410.44775390625,83.0,17.141075943399166,2.3596736654725854,14.781402277926581
106864,48908,50005645126,Budzzini,ua,SMB (AM Segment),Budzzini Шевченка,Lviv,Missing AM Segment Trait,1407.8179016113281,90.0,11.451687761035727,2.3596736654725854,9.09201409556314
178838,133715,50006671772,DONER MARKET Kharkiv,ua,SMB (AM Segment),DÖNER МАРКЕТ пр-т Героїв Харкова,Kharkiv,Missing AM Segment Trait,1403.4593505859375,86.0,7.291687295666557,2.3596736654725854,4.932013630193971
165910,72503,50006579821,Reef sushi,ua,SMB (AM Segment),REEF SUSHI Шота Руставелі,Kyiv,Missing AM Segment Trait,1401.698013305664,45.0,21.647903982945838,2.3596736654725854,19.288230317473253
92356,63314,5133404,BOWLING 24,ua,SMB (AM Segment),BOWLING 24,Kharkiv,Missing AM Segment Trait,1400.0586471557617,87.0,7.610007977451201,2.3596736654725854,5.250334311978616
132207,94157,50005527854,RED CAT Kharkiv,ua,SMB (AM Segment),Pub Red Cat просп. Олександрівський,Kharkiv,Missing AM Segment Trait,1398.8081893920898,66.0,13.06533363867459,2.3596736654725854,10.705659973202003
159348,119041,100005044928,SHAURMAMA DN Dnipro,ua,SMB (AM Segment),Шаурмама,Dnipro,Missing AM Segment Trait,1398.253189086914,129.0,7.63028902929139,2.3596736654725854,5.270615363818805
125137,90843,50006086823,SHASH&LAVASH Kharkiv,ua,SMB (AM Segment),Shash&lavash,Kharkiv,Missing AM Segment Trait,1383.9734497070312,80.0,4.504575322733439,2.3596736654725854,2.1449016572608537
95780,66001,100005010676,Ocean,ua,SMB (AM Segment),Ocean,Dnipro,Missing AM Segment Trait,1379.4569702148438,58.0,18.90305197689503,2.3596736654725854,16.543378311422444
103700,55573,50005568631,Шаурма Street Food,ua,SMB (AM Segment),Шаурма Street Food просп. Поля,Dnipro,Missing AM Segment Trait,1366.0850219726562,140.0,9.77358382788764,2.3596736654725854,7.413910162415054
117205,84169,50005873811,TBILISI.GE Kyiv,ua,SMB (AM Segment),Tbilisi.Ge вул. Балукова,Kyiv,Missing AM Segment Trait,1354.627426147461,67.0,13.317930666799974,2.3596736654725854,10.95825700132739
146164,108734,100005039367,BAZA Street Food,ua,SMB (AM Segment),BAZA Street Food на Сихівській,Lviv,Missing AM Segment Trait,1351.4361953735352,84.0,12.798427779375269,2.3596736654725854,10.438754113902682
125717,91342,100005027894,НЯ СУШі,ua,SMB (AM Segment),NYA SUSHI,Dnipro,Missing AM Segment Trait,1350.3457107543945,57.0,8.38747816129375,2.3596736654725854,6.027804495821164
96926,66911,61862380103,E2GO,ua,SMB (AM Segment),E2GO,Ivano-Frankivsk,Missing AM Segment Trait,1348.9797439575195,103.0,13.187747682270796,2.3596736654725854,10.828074016798212
82990,55876,77074500007,Pizza45,ua,SMB (AM Segment),Pizza45 Чорнобильська,Kyiv,Missing AM Segment Trait,1344.5629348754883,84.0,13.927283956058265,2.3596736654725854,11.56761029058568
155414,115911,100005043807,HVYLIASTA PASTA BAR Kyiv,ua,SMB (AM Segment),Хвиляста pasta bar,Kyiv,Missing AM Segment Trait,1336.3432235717773,77.0,12.216860805916497,2.3596736654725854,9.857187140443912
37403,26099,5186914,MARINAD MEAT BAR,ua,SMB (AM Segment),MARINAD MEAT BAR,Lviv,Bronze (AM Segment),1329.2703094482422,59.0,18.360752753149143,2.3596736654725854,16.00107908767656
175509,131007,50006611347,PRO GASTRO PUB Uzhhorod,ua,SMB (AM Segment),Pro Gastro Pub,Uzhhorod,Missing AM Segment Trait,1323.7972259521484,88.0,4.451623646893384,2.3596736654725854,2.0919499814207985
98981,68573,61862090103,Шаурмакс / Shaurmax,ua,SMB (AM Segment),Шаурмакс,Ivano-Frankivsk,Missing AM Segment Trait,1323.383041381836,96.0,5.188063663045738,2.3596736654725854,2.8283899975731526
98391,68093,77083150007,М’ясо & Lavasch,ua,SMB (AM Segment),М’ясо & Lavasch бул. Лесі Українки,Kyiv,Missing AM Segment Trait,1313.5866165161133,120.0,9.714828436337163,2.3596736654725854,7.355154770864577
13367,9725,7694223,FOG FACTORY,ua,SMB (AM Segment),FOG FACTORY,Kyiv,Silver (AM Segment),1307.7594909667969,46.0,8.70160520639639,2.3596736654725854,6.341931540923805
30312,21381,5187430,Суші КІОТО,ua,SMB (AM Segment),Суші КІОТО,Lviv,Bronze (AM Segment),1301.4298706054688,52.0,8.25907248084394,2.3596736654725854,5.899398815371355
186589,134006,50006711804,VINNYTSKE PUVO Vinnytsia,ua,SMB (AM Segment),"магазин ""Вінницьке Живе Пиво"" вул. Келецька",Vinnytsia,Missing AM Segment Trait,1297.6135482788086,117.0,7.047427172931739,2.3596736654725854,4.687753507459154
28389,20100,,BratWurst,ua,SMB (AM Segment),BratWurst Катеринославський бульвар,Dnipro,Silver (AM Segment),1291.829978942871,80.0,8.26908891649219,2.3596736654725854,5.909415251019605
89360,61033,5132041,Кристал,ua,SMB (AM Segment),Кристал,Kharkiv,Missing AM Segment Trait,1289.2721786499023,75.0,16.97258673590635,2.3596736654725854,14.612913070433766
102374,71470,50005567734,NORI IF Ivano-Frankivsk,ua,SMB (AM Segment),Nori вул. Михайла Мулика,Ivano-Frankivsk,Missing AM Segment Trait,1288.4412384033203,63.0,9.603396263510522,2.3596736654725854,7.2437225980379365
88833,60633,51868850042,Celentano Ristorante,ua,SMB (AM Segment),Celentano Ristorante Шухевича,Lviv,Missing AM Segment Trait,1282.4401016235352,72.0,7.053663336686438,2.3596736654725854,4.693989671213853
8012,5735,7697409,_Sma4na_Shaurma_,ua,SMB (AM Segment),_Sma4na_Shaurma_,Kyiv,Silver (AM Segment),1280.692886352539,96.0,14.027462959998243,2.3596736654725854,11.667789294525658
22190,15939,7697721,Argentina Grill,ua,SMB (AM Segment),Argentina Grill Тимошенко,Kyiv,Bronze (AM Segment),1277.7263488769531,49.0,20.91014339717674,2.3596736654725854,18.550469731704155
184704,127310,50006702656,BURGER FARM Kyiv,ua,SMB (AM Segment),Burger Farm на Бессарабській площі,Kyiv,Missing AM Segment Trait,1271.0434608459473,62.0,10.30120065786902,2.3596736654725854,7.941526992396434
97098,67052,61861720103,Long Roll,ua,SMB (AM Segment),Long Roll,Ivano-Frankivsk,Missing AM Segment Trait,1268.4670333862305,64.0,7.125683921421365,2.3596736654725854,4.76601025594878
60163,40887,77053510007,Ресторан «ГОСТІДЗЕ»,ua,SMB (AM Segment),Ресторан «ГОСТІДЗЕ» Преображенська,Kyiv,Silver (AM Segment),1260.6763763427734,50.0,16.204651758726705,2.3596736654725854,13.84497809325412
37116,25921,,Black Food Шаурма,ua,SMB (AM Segment),Black Food Шаурма на Соборній,Dnipro,Silver (AM Segment),1260.5165328979492,117.0,6.695412873236298,2.3596736654725854,4.335739207763712
167828,125493,100005050383,Sanatkand ,ua,SMB (AM Segment),Samarkand,Kyiv,Missing AM Segment Trait,1258.4011993408203,60.0,18.327822181221205,2.3596736654725854,15.96814851574862
12134,6634,7698451,Sushi Kyiv,ua,SMB (AM Segment),Sushi Kyiv,Kyiv,Bronze (AM Segment),1258.2440223693848,53.0,14.90891064489197,2.3596736654725854,12.549236979419383
111274,79132,50005687689,SNACK&BURGERS STRYISKA Lviv,ua,SMB (AM Segment),SNACK&BURGERS Спартак,Lviv,Missing AM Segment Trait,1256.7826080322266,104.0,7.9488956969388695,2.3596736654725854,5.589222031466284
67111,45126,7993398,Рибний Ряд,ua,SMB (AM Segment),Рибний Ряд,Odesa,Bronze (AM Segment),1256.4828796386719,50.0,9.911360346927292,2.3596736654725854,7.551686681454707
71161,47612,5131685,Ala cafe,ua,SMB (AM Segment),Ala cafe,Kharkiv,Bronze (AM Segment),1254.7543258666992,84.0,9.848205141949146,2.3596736654725854,7.4885314764765605
43736,30313,5187008,Ресторан Арагві,ua,SMB (AM Segment),Ресторан Арагві,Lviv,Bronze (AM Segment),1253.1466960906982,48.0,20.787555101444266,2.3596736654725854,18.42788143597168
138743,102460,50005183806,DAI KRABA Ivano-Frankivsk,ua,SMB (AM Segment),Доставка суші та піци «Дай Краба»,Ivano-Frankivsk,Missing AM Segment Trait,1247.0760879516602,54.0,17.946145689162304,2.3596736654725854,15.58647202368972
178076,133083,100005080059,raki.est.dnipro,ua,SMB (AM Segment),raki.est.dnipro,Dnipro,Missing AM Segment Trait,1244.1311225891113,0.0,17.31071929424353,2.3596736654725854,14.951045628770945
21925,15662,7696769,Жовте море,ua,SMB (AM Segment),Жовте Море Івасюка,Kyiv,Silver (AM Segment),1243.8963470458984,50.0,12.365057179655478,2.3596736654725854,10.005383514182892
97508,66571,51869340042,BBQ Bark,ua,SMB (AM Segment),BBQ Bark,Lviv,Missing AM Segment Trait,1239.0222244262695,47.0,13.521912819801287,2.3596736654725854,11.162239154328702
72070,48269,77064550007,LITR BEER,ua,SMB (AM Segment),"LITR BEER пиво, вино та смаколики",Kyiv,Bronze (AM Segment),1237.1467666625977,83.0,5.948962352204416,2.3596736654725854,3.5892886867318303
144808,107755,100005038661,Pizza-sushi-express,ua,SMB (AM Segment),Pizza&Sushi Express,Dnipro,Missing AM Segment Trait,1236.4390411376953,54.0,16.25540387262416,2.3596736654725854,13.895730207151576
177337,132520,100005079756,BURGERBEER ,ua,SMB (AM Segment),BURGERBEER,Kharkiv,Missing AM Segment Trait,1235.5477676391602,93.0,14.693600464283968,2.3596736654725854,12.333926798811383
170388,127282,50006594298,FRANKIVSKYI SHAWARMA Ivano-Frankivsk,ua,SMB (AM Segment),Завод Шаурми,Ivano-Frankivsk,Missing AM Segment Trait,1232.1104431152344,109.0,11.138621095378822,2.3596736654725854,8.778947429906236
158966,118712,100005046058,Week,ua,SMB (AM Segment),Week,Vinnytsia,Missing AM Segment Trait,1230.2391891479492,98.0,9.219315553606725,2.3596736654725854,6.859641888134139
43793,30060,,Кафе e.Da,ua,SMB (AM Segment),Кафе e.Da Лесі Українки,Dnipro,Silver (AM Segment),1227.1290130615234,114.0,10.239144466353972,2.3596736654725854,7.8794708008813865
64509,43588,82364540029,QUICK BITE,ua,SMB (AM Segment),QUICK BITE,Dnipro,Silver (AM Segment),1225.6941833496094,116.0,5.0328431992074805,2.3596736654725854,2.673169533734895
144625,107608,100005038561,ROAD FOOD,ua,SMB (AM Segment),ROAD FOOD,Kyiv,Missing AM Segment Trait,1224.571548461914,61.0,15.748691730298038,2.3596736654725854,13.389018064825454
89958,61475,82369700029,Tuk-tuk Asia,ua,SMB (AM Segment),Tuk-tuk Asia,Dnipro,Missing AM Segment Trait,1220.5827255249023,57.0,9.596171218690639,2.3596736654725854,7.2364975532180535
122932,88984,50005941139,PASTA ITALIANO Kyiv,ua,SMB (AM Segment),PASTA ITALIANO вул. Вадима Гетьмана,Kyiv,Missing AM Segment Trait,1220.1355514526367,67.0,8.534206391975738,2.3596736654725854,6.174532726503153
72729,41437,51336780029,Burgers,ua,SMB (AM Segment),Burgers Олександра Поля пр-т,Dnipro,Silver (AM Segment),1214.748233795166,63.0,19.824217426711176,2.3596736654725854,17.46454376123859
169027,126430,100005051033,Berliner Doner ,ua,SMB (AM Segment),Berliner Doner,Vinnytsia,Missing AM Segment Trait,1202.2450561523438,117.0,9.269877806835488,2.3596736654725854,6.910204141362903
62806,42593,7696501,EcoBuffet,ua,SMB (AM Segment),"Вегетаріанське кафе  ""EcoBuffet""",Kyiv,Silver (AM Segment),1189.7398834228516,77.0,15.796930044048674,2.3596736654725854,13.437256378576087
183892,136945,100005082589,Cinnamon Bakery,ua,SMB (AM Segment),Cinnamon Bakery,Lviv,Missing AM Segment Trait,1183.229362487793,78.0,11.90638996890667,2.3596736654725854,9.546716303434085
19285,14007,7696410,Sushi-Time,ua,SMB (AM Segment),Sushi-Time,Kyiv,Bronze (AM Segment),1182.814468383789,67.0,14.028679020875556,2.3596736654725854,11.66900535540297
65678,44279,5186789,Вино і М'ясо,ua,SMB (AM Segment),Вино і М'ясо Озаркевича,Lviv,Missing AM Segment Trait,1181.4288711547852,43.0,19.79383581103393,2.3596736654725854,17.434162145561345
104013,72475,50005598411,SMACHNO PROJECT / Chicken Dinner,ua,SMB (AM Segment),Chicken Dinner вул. Сагайдачного,Kyiv,Missing AM Segment Trait,1178.324363708496,70.0,14.361107329298287,2.3596736654725854,12.0014336638257
107831,75672,50005661615,KABUKI IF Ivano-Frankivsk,ua,SMB (AM Segment),Кабукі вул. Короля Данила,Ivano-Frankivsk,Missing AM Segment Trait,1175.7822875976562,45.0,17.575877184649496,2.3596736654725854,15.216203519176911
19357,14061,7699820,Chinanay,ua,SMB (AM Segment),Chinanay Cafe проспект Соборності,Kyiv,Silver (AM Segment),1169.907241821289,59.0,15.545295811230735,2.3596736654725854,13.185622145758149
139110,102737,50006295507,MAHAZYN-KAFE BAVARIA Kyiv,ua,SMB (AM Segment),Магазин-кафе Bavaria,Kyiv,Missing AM Segment Trait,1168.2532424926758,70.0,2.4671708333885984,2.3596736654725854,0.10749716791601305
184317,137271,50006697524,SUSHI STORY Lviv,ua,SMB (AM Segment),Sushi Story Чорновола,Lviv,Missing AM Segment Trait,1141.49560546875,63.0,10.72298993704051,2.3596736654725854,8.363316271567925
79243,53092,77070510007,Pizza della Mozzarella,ua,SMB (AM Segment),Pizza della Mozzarella,Kyiv,Missing AM Segment Trait,1136.9671783447266,61.0,10.471724117531712,2.3596736654725854,8.112050452059126
142704,105814,100005037456,KIM cafe,ua,SMB (AM Segment),KIM cafe,Odesa,Missing AM Segment Trait,1136.2770462036133,73.0,16.01521810602078,2.3596736654725854,13.655544440548194
73601,16091,5132059,44 Favorite Place,ua,SMB (AM Segment),44 Favorite Place,Kharkiv,Bronze (AM Segment),1134.1223678588867,45.0,11.716056702067565,2.3596736654725854,9.35638303659498
155250,115764,50006449526,EDVA.CAFE Zhytomyr,ua,SMB (AM Segment),Edva.cafe,Zhytomyr,Missing AM Segment Trait,1123.6845779418945,89.0,3.8919580825147624,2.3596736654725854,1.532284417042177
95336,65627,51863460106,Мама Pizza,ua,SMB (AM Segment),Мама Pizza,Vinnytsia,Missing AM Segment Trait,1123.1816482543945,65.0,4.849037860028551,2.3596736654725854,2.4893641945559652
113561,81118,50005825976,THE REBRA Lviv,ua,SMB (AM Segment),The РЕБРА,Lviv,Missing AM Segment Trait,1119.1796493530273,40.0,8.721984364901857,2.3596736654725854,6.362310699429272
63018,42719,7695893,New Bombay Palace,ua,SMB (AM Segment),New Bombay Palace,Kyiv,Bronze (AM Segment),1119.149227142334,29.0,22.08484708588917,2.3596736654725854,19.725173420416585
179082,133922,50006672652,FUGAZZETA Lviv,ua,SMB (AM Segment),Fugazzeta на Леся Курбаса,Lviv,Missing AM Segment Trait,1113.5692100524902,50.0,19.35508589511731,2.3596736654725854,16.995412229644725
175023,130616,100005053764,Big Tato,ua,SMB (AM Segment),Big Tato,Dnipro,Missing AM Segment Trait,1111.6424179077148,85.0,13.847957600276366,2.3596736654725854,11.488283934803782
95489,65748,51864490042,UniForce,ua,SMB (AM Segment),UniForce,Lviv,Missing AM Segment Trait,1109.5772399902344,58.0,9.93065466278471,2.3596736654725854,7.570980997312124
183652,112768,100005082410,MOONIELL FOOD Ivano-Frankivsk,ua,SMB (AM Segment),MOONIELL FOOD,Ivano-Frankivsk,Missing AM Segment Trait,1108.8902130126953,88.0,10.858331927248303,2.3596736654725854,8.498658261775716
185129,137935,50006705564,DOGS&BURGERS Kharkiv,ua,SMB (AM Segment),DOGS&BURGERS,Kharkiv,Missing AM Segment Trait,1105.0049285888672,76.0,6.308276943556113,2.3596736654725854,3.948603278083527
144016,107094,50005571024,7BA PIZZA Ivano-Frankivsk,ua,SMB (AM Segment),7БА PIZZA,Ivano-Frankivsk,Missing AM Segment Trait,1102.5652770996094,65.0,7.268176691087172,2.3596736654725854,4.9085030256145865
48119,33286,,Lavinia,ua,SMB (AM Segment),Lavinia,Vinnytsia,Silver (AM Segment),1100.4823303222656,52.0,15.240553195100304,2.3596736654725854,12.88087952962772
143683,106727,100005037991,Посольство суші,ua,SMB (AM Segment),Посольство суші,Vinnytsia,Missing AM Segment Trait,1099.3892650604248,60.0,8.514250619303185,2.3596736654725854,6.1545769538306
177346,132529,50005851366,VAN ZI BO / VANZIBO Kyiv,ua,SMB (AM Segment),Van zi bo / vanzibo,Kyiv,Missing AM Segment Trait,1098.3739128112793,51.0,16.752387127645715,2.3596736654725854,14.39271346217313
164210,122740,100005048844,Nikari Sushi,ua,SMB (AM Segment),Nikari Sushi,Kyiv,Missing AM Segment Trait,1093.3540344238281,39.0,14.713359363497249,2.3596736654725854,12.353685698024663
9290,6662,7695422,Napoli Pizza,ua,SMB (AM Segment),Napoli Pizza,Kyiv,Bronze (AM Segment),1092.2518005371094,55.0,10.461802316158124,2.3596736654725854,8.10212865068554
157226,117405,100005045207,Кухня в Коробці,ua,SMB (AM Segment),Кухня в Коробці,Lviv,Missing AM Segment Trait,1090.8757400512695,86.0,16.644117320303184,2.3596736654725854,14.2844436548306
169143,126526,100005051095,47 Cafe Bistro,ua,SMB (AM Segment),47 Cafe Bistro,Rivne,Missing AM Segment Trait,1088.817554473877,54.0,3.705832547535475,2.3596736654725854,1.3461588820628898
178983,133836,100005080512,Кумпір хаус,ua,SMB (AM Segment),Kumpir house,Poltava,Missing AM Segment Trait,1088.0696868896484,84.0,13.998680814570818,2.3596736654725854,11.639007149098234
150319,111880,100005041550,SoKo Sushi,ua,SMB (AM Segment),SoKo Sushi,Kyiv,Missing AM Segment Trait,1077.6590404510498,38.0,23.409397106199144,2.3596736654725854,21.04972344072656
22328,16036,7694840,VERY TASTY CAFE,ua,SMB (AM Segment),VERY TASTY CAFE,Kyiv,Bronze (AM Segment),1074.4065704345703,47.0,14.379645609974245,2.3596736654725854,12.019971944501659
94387,64878,51864780105,Forno - піца на дровах,ua,SMB (AM Segment),Forno - піца на дровах,Kharkiv,Missing AM Segment Trait,1071.8562660217285,79.0,7.644929003466142,2.3596736654725854,5.285255337993557
63688,42424,77057620007,Kebab Grill Kyiv,ua,SMB (AM Segment),Kebab Grill Kyiv Срібнокільська,Kyiv,Silver (AM Segment),1071.7128219604492,108.0,15.0003377374448,2.3596736654725854,12.640664071972214
108363,76595,100005018285,Гамарджоба шаурма ,ua,SMB (AM Segment),Гамарджоба шаурма,Zhytomyr,Missing AM Segment Trait,1071.2220077514648,120.0,6.857645440393371,2.3596736654725854,4.497971774920786
28730,20321,,Petrovka Pub,ua,SMB (AM Segment),Petrovka Pub,Dnipro,Bronze (AM Segment),1067.4921321868896,51.0,10.905288951912956,2.3596736654725854,8.54561528644037
123280,89273,100005026447,Beer Vibe,ua,SMB (AM Segment),Beer Vibe Gastropub,Kyiv,Missing AM Segment Trait,1065.5400714874268,59.0,9.67968975086476,2.3596736654725854,7.320016085392175
78869,52813,5186885,K-FOOD,ua,SMB (AM Segment),K-FOOD,Lviv,Missing AM Segment Trait,1065.2511940002441,54.0,20.038391809732932,2.3596736654725854,17.678718144260348
115661,82876,50005153396,ESTETYCHNIY GALAMIDER Kyiv,ua,SMB (AM Segment),Естетичний Галамидер,Kyiv,Missing AM Segment Trait,1065.1296005249023,45.0,18.006512804824645,2.3596736654725854,15.64683913935206
69615,46635,7699982,WOK.SushiPoint,ua,SMB (AM Segment),WOK.SushiPoint Харківське шосе,Kyiv,Gold (AM Segment),1064.2825202941895,46.0,10.699931131809088,2.3596736654725854,8.340257466336503
178835,133715,50006671762,DONER MARKET Kharkiv,ua,SMB (AM Segment),DÖNER МАРКЕТ ТРЦ Французький бульвар,Kharkiv,Missing AM Segment Trait,1063.4289054870605,85.0,3.2012037841622027,2.3596736654725854,0.8415301186896174
120114,86659,5133360,SORRENTO Kharkiv,ua,SMB (AM Segment),Sorrento,Kharkiv,Missing AM Segment Trait,1063.380573272705,58.0,20.69664073107035,2.3596736654725854,18.336967065597765
142619,45970,50006343361,Art Sushi,ua,SMB (AM Segment),ART SUSHI Євгена Сверстюка,Kyiv,Missing AM Segment Trait,1061.346176147461,29.0,12.050323081060727,2.3596736654725854,9.69064941558814
156040,116416,100005044540,По Кухлю,ua,SMB (AM Segment),По Кухлю,Kyiv,Missing AM Segment Trait,1052.3420104980469,89.0,13.343732998033271,2.3596736654725854,10.984059332560687
96854,66859,61861840103,Краст,ua,SMB (AM Segment),Краст вул. Січових Стрільців,Ivano-Frankivsk,Missing AM Segment Trait,1051.6124649047852,109.0,8.624569436022558,2.3596736654725854,6.264895770549972
194230,144539,50006749464,SMAK DOMY LV Lviv,ua,SMB (AM Segment),Смак дому Фурманська,Lviv,Missing AM Segment Trait,1050.6672554016113,56.0,16.568786303587906,2.3596736654725854,14.209112638115322
134788,99182,100005033329,Львівська реберня,ua,SMB (AM Segment),Львівська реберня,Kyiv,Missing AM Segment Trait,1049.0332565307617,40.0,14.050366231328113,2.3596736654725854,11.690692565855528
82260,55333,77071880007,Колиба Село і Люди,ua,SMB (AM Segment),Колиба Село і Люди,Kyiv,Missing AM Segment Trait,1046.2242889404297,36.0,17.18805437527451,2.3596736654725854,14.828380709801927
49307,34027,51860140106,Pronto Pizza Sushi Pro,ua,SMB (AM Segment),Pronto Pizza Sushi Pro,Vinnytsia,Bronze (AM Segment),1044.4573974609375,68.0,16.507757591867648,2.3596736654725854,14.148083926395064
186809,139201,50006712813,AMO SUSHI Kyiv,ua,SMB (AM Segment),Amo Sushi,Kyiv,Missing AM Segment Trait,1044.2583084106445,60.0,8.394705558308512,2.3596736654725854,6.035031892835927
150245,111820,100005018594,DON GUSTAVO Chernivtsi,ua,SMB (AM Segment),Дон Густаво,Chernivtsi,Missing AM Segment Trait,1044.1452407836914,82.0,10.094347238808226,2.3596736654725854,7.73467357333564
111720,79509,50005686645,NASTYA BALUVANA Lviv,ua,SMB (AM Segment),Настя Балувана,Lviv,Missing AM Segment Trait,1040.714973449707,46.0,2.6730971092488285,2.3596736654725854,0.3134234437762431
73819,49391,51865450042,Медівня -1979-,ua,SMB (AM Segment),Медівня -1979-,Lviv,Bronze (AM Segment),1038.9481735229492,62.0,11.330413338752505,2.3596736654725854,8.970739673279919
143540,106544,100005037895,ресторан УРАРТУ,ua,SMB (AM Segment),Ресторанний комплекс  УРАРТУ,Kharkiv,Missing AM Segment Trait,1036.159408569336,54.0,13.956370100390478,2.3596736654725854,11.596696434917892
91508,62713,77079610007,Мазза-Тандир,ua,SMB (AM Segment),Мазза Соборна,Irpin,Missing AM Segment Trait,1032.1328887939453,106.0,5.68088046191544,2.3596736654725854,3.321206796442855
155921,116317,5132569,OTTANTOTTO 88 Kharkiv,ua,SMB (AM Segment),Ottantotto 88,Kharkiv,Missing AM Segment Trait,1031.1976013183594,57.0,9.987727486071957,2.3596736654725854,7.628053820599372
20775,15037,7699970,Настоящий Шашлык,ua,SMB (AM Segment),Справжній Шашлик Святошино,Kyiv,Bronze (AM Segment),1029.2542304992676,39.0,15.49355112928455,2.3596736654725854,13.133877463811963
46371,32118,7695634,Монтеккі v Капулетті,ua,SMB (AM Segment),CAPULETI,Kyiv,Bronze (AM Segment),1027.2947463989258,46.0,23.593339574694692,2.3596736654725854,21.233665909222108
95232,5737,77045630007,Yoshi Fujiwara,ua,SMB (AM Segment),Fujiwara Yoshi вул. Солом'янська,Kyiv,Missing AM Segment Trait,1027.2761917114258,21.0,16.688019545457127,2.3596736654725854,14.328345879984543
141617,104812,50006204150,SPIEGEL Kharkiv,ua,SMB (AM Segment),Spiegel,Kharkiv,Missing AM Segment Trait,1026.9754219055176,61.0,6.2645723379188,2.3596736654725854,3.9048986724462145
188261,132292,50006718803,ZHYTO CAFE BAKERY Ivano-Frankivsk,ua,SMB (AM Segment),"Бістро ""Жито""",Ivano-Frankivsk,Missing AM Segment Trait,1020.5907516479492,65.0,13.091033379755746,2.3596736654725854,10.731359714283162
111079,78978,50005685566,MUNCHEN Poltava,ua,SMB (AM Segment),Мюнхен,Poltava,Missing AM Segment Trait,1016.8315963745117,43.0,3.028805319007239,2.3596736654725854,0.6691316535346536
123380,89353,50005146505,MEATDADDY Kharkiv,ua,SMB (AM Segment),Meatdaddy,Kharkiv,Missing AM Segment Trait,1014.0976791381836,92.0,10.544260356719887,2.3596736654725854,8.1845866912473
149657,111350,50006079004,SHAURMA BRO Dnipro,ua,SMB (AM Segment),Шаурма БРО,Dnipro,Missing AM Segment Trait,1012.3472862243652,101.0,2.43850142359789,2.3596736654725854,0.07882775812530474
183830,86506,50006693007,STARYI TBILISI ODESA Odesa,ua,SMB (AM Segment),Старий Тбілісі,Odesa,Missing AM Segment Trait,1007.4359970092773,40.0,7.635869916912925,2.3596736654725854,5.276196251440339
164666,123080,50006365151,KALE LOUNGE BAR Ivano-Frankivsk,ua,SMB (AM Segment),Kale Lounge Bar,Ivano-Frankivsk,Missing AM Segment Trait,1006.802490234375,59.0,15.706039761747663,2.3596736654725854,13.346366096275077
